From,To,Weight
adrian.mos,andrea.zoppello,6
adrian.mos,bbrodt,8
adrian.mos,emo,1
adrian.mos,kopp.dev,7
adrian.mos,koppdev,1
adrian.mos,marc.dutoo,1
adrian.mos,mickael.istria,1
adrian.mos,steffen.pingel,1
akurtako,Mike_Wilson,1
akurtako,aaaa,0
akurtako,bernd.hufmann,1
akurtako,daniel_megert,5
akurtako,david_williams,2
akurtako,eclipse.sprigogin,1
akurtako,emo,2
akurtako,jjohnstn,1
akurtako,lars.vogel,2
akurtako,loskutov,2
akurtako,lothar,1
akurtako,lufimtse,1
akurtako,mistria,3
akurtako,mn,2
akurtako,nickboldt,1
akurtako,overholt,2
akurtako,pascal,1
akurtako,reckord,1
akurtako,sbernard,2
akurtako,sravankumarl,1
akurtako,tom.schindl,1
akurtako,werner.keil,1
akurtako,zulus,1
akurtakov,aaaa,0
akurtakov,alex.panchenko,2
akurtakov,cabernal,1
akurtakov,ebaron,1
akurtakov,jjohnstn,3
akurtakov,kaloyan.r,8
akurtakov,michal.n,6
akurtakov,rgrunber,4
akurtakov,zulus,1
alcapcom,overholt,1
alex,aaaa,0
alex,jhkauf,3
alex,judyvdouglas,2
alex,mike.milinkovich,1
alex.blewitt,aaaa,0
alex.blewitt,d_a_carver,1
alex.blewitt,denis.roy,2
alex.blewitt,digulla,4
alex.blewitt,ifedorenko,1
alex.blewitt,irbull,1
alex.blewitt,njbartlett,1
alex.blewitt,spearce,2
alex.blewitt,thanh.ha,1
alex.blewitt,zx,1
alex.lagarde,aaaa,0
alex.panchenko,aaaa,0
alex.panchenko,akurtakov,2
alex.panchenko,alex,167
alex.panchenko,kaloyan.r,4
alex.panchenko,michal.n,1
alex.panchenko,zulus,2
alexander,aaaa,0
alexander,andrew.clement,6
alexander,javabrett,1
alexander.gurov,aaaa,0
alexander.gurov,alexander.gurov,13
alexander.gurov,davidmichaelkarr,1
alexander.gurov,eclipse,3
alexander.gurov,ed,1
alexander.gurov,lars.sonchocky-helldorf,1
alexander.gurov,overholt,1
alexander.gurov,sean.neeley,1
alexander.gurov,steffen.pingel,1
alexander.igdalov,Kenn.Hussey,2
alexander.igdalov,aaaa,0
alexander.igdalov,adolfosbh,1
alexander.igdalov,cdamus,2
alexander.igdalov,irbull,1
alexander.igdalov,nickboldt,1
alexander.igdalov,richard.gronback,1
alexander.igdalov,serg.boyko2011,1
alexmonthy,aaaa,0
alexmonthy,bernd.hufmann,2
alexmonthy,denis.roy,2
alexmonthy,dschaefer,2
alexmonthy,ed,1
alexmonthy,matthew.khouzam,1
alexmonthy,mike.milinkovich,3
alexmonthy,werner.keil,1
alvsan09,aaaa,0
alvsan09,caniszczyk,3
alvsan09,emo,1
alvsan09,kilian.matt,1
alvsan09,lmcbout,29
alvsan09,matthias.sohn,1
alvsan09,sam.davis,1
alvsan09,sebastien.dubois,26
alvsan09,steffen.pingel,21
amuino,aaaa,0
amuino,jmunoz,1
anders,aaaa,0
anders,igor,1
andrea.zoppello,adrian.mos,4
andrea.zoppello,bbrodt,1
andrea.zoppello,mickael.istria,1
andrea.zoppello,wayne,3
andrea.zoppello,zsolt.beothy-elo,1
andreas.mihm,aaaa,0
andreas.schank,Andreas.Weber,1
andreas.schank,aaaa,0
andrei.ilitchev,aaaa,0
andrei.shakirin,lautenbacher,4
andrew,aaaa,0
andrew,email,1
andrew,irbull,1
andrew,lippert,1
andrew,mirco.dotta,2
andrew,robert.elves,1
andrew,yoav_,1
andrew.clement,aaaa,0
andrew.clement,adam,2
andrew.clement,alexander,5
andrew.clement,email,1
andrew.clement,evanchsa,4
andrew.clement,mario,1
andrew.clement,mik,1
andrew.clement,stevemash,1
andrew.clement,yves.yang,1
andrew.ross,aaaa,0
andrew.ross,digulla,2
andrew.ross,gnormington,3
andrew.ross,ifedorenko,3
andrew.ross,jesse.mcconnell,2
andrew.ross,jkrause,1
andrew.ross,k.schmidt,1
andrew.ross,matthias.sohn,2
andrew.ross,pascal.rapicault,2
andrew_johnson,aaaa,0
andrew_johnson,kevin.grigorenko,2
andrey,aaaa,0
andrey,alex,1
andrey,marc.dutoo,1
andrey,yves.yang,1
angelo.bernabei,aaaa,0
angelo.bernabei,emo,1
angelo.zerr,Kevin_McGuire,1
angelo.zerr,aaaa,0
angelo.zerr,d_a_carver,3
angelo.zerr,emil.crumhorn,1
angelo.zerr,gorkem.ercan,2
angelo.zerr,hal,2
angelo.zerr,konstantin.komissarchik,1
angelo.zerr,mistria,3
angelo.zerr,tom.schindl,3
aniefer,Curtis_Windatt,1
aniefer,Darin_Wright,4
aniefer,Michael_Rennie,2
aniefer,Michael_Valenta,1
aniefer,Mike_Wilson,7
aniefer,Olivier_Thomann,5
aniefer,Silenio_Quarti,7
aniefer,aaaa,0
aniefer,andrew,1
aniefer,aniefer,1
aniefer,anthonyh,1
aniefer,bhunt,1
aniefer,d_a_carver,1
aniefer,daniel_megert,3
aniefer,david_williams,3
aniefer,dschaefe,16
aniefer,dschaefer,1
aniefer,eclipse,1
aniefer,emoffatt,1
aniefer,eric.gwin,1
aniefer,irbull,3
aniefer,jeff,1
aniefer,justin,1
aniefer,keithc,2
aniefer,kpqb38,1
aniefer,lothar,1
aniefer,markus_keller,1
aniefer,overholt,2
aniefer,pascal,1
aniefer,peter,1
aniefer,pwebster,8
aniefer,steffen.pingel,1
aniefer,stephan,1
aniefer,thomas,3
aniefer,tjwatson,7
aniefer,tom.schindl,1
aniefer,zx,1
anithra,overholt,3
anithra,wayne,1
anne.jacko,Mike_Wilson,1
anne.jacko,aaaa,0
anne.jacko,d_a_carver,1
anne.jacko,emo,2
anne.jacko,erdillon,1
anne.jacko,ian.skerrett,2
anne.jacko,irbull,1
anne.jacko,janet.campbell,2
anne.jacko,karl.matthias,3
anne.jacko,ricco.deutscher,1
anne.jacko,ryan.d.brooks,1
anne.jacko,sharon.corbett,5
anne.jacko,wayne,6
anthonyh,Boris_Bokowski,1
anthonyh,aaaa,0
anthonyh,aboyko,86
anthonyh,adolfosbh,1
anthonyh,aniefer,1
anthonyh,anne.jacko,1
anthonyh,aurelien.pupier,2
anthonyh,cdamus,6
anthonyh,david_williams,3
anthonyh,dgreen99,1
anthonyh,ed,2
anthonyh,emo,1
anthonyh,emoffatt,1
anthonyh,g.watson,2
anthonyh,golubev,1
anthonyh,irbull,11
anthonyh,jbruck,33
anthonyh,keithc,1
anthonyh,kenn.hussey,1
anthonyh,kitlo,1
anthonyh,laurent.goubet,1
anthonyh,mariot.chauvin,15
anthonyh,merks,1
anthonyh,mickael.istria,4
anthonyh,mistria,2
anthonyh,nickboldt,5
anthonyh,pierre-charles.david,1
anthonyh,richard.gronback,16
anthonyh,steeg,1
anthonyh,tikhomirov.artem,7
anthonyh,wayne,1
anthonyh,webmaster,4
anthonyh,zx,1
antoine,aaaa,0
antoine,anthonyh,1
antoine,cedric.brun,2
antoine,denis.roy,3
antoine,elena.nayashkova,1
antoine,hmalphettes,10
antoine,ian.skerrett,1
antoine,kenn.hussey,1
antoine,lautenbacher,1
antoine,marc.dutoo,1
antoine,merks,1
antoine,mistria,3
antoine,oisin.hurley,2
antoine,pascal,2
antoine,reckord,1
antoine,richard.gronback,2
antoine,sharon.corbett,1
antoine,wayne,2
antoine,webmaster,3
arunkumar.thondapu,aaaa,0
arunkumar.thondapu,akurtakov,2
arunkumar.thondapu,sravankumarl,4
arvera,Darin_Wright,1
arvera,aaaa,0
arvera,cbridgha,1
arvera,ccc,10
arvera,david_williams,11
arvera,dgreen99,1
arvera,eyuen,41
arvera,gercan,4
arvera,kaloyan.raev,1
arvera,mauromol,1
arvera,pascal,1
aurelien.pupier,aaaa,0
aurelien.pupier,anthonyh,1
aurelien.pupier,aurelien.pupier,7
balask,aaaa,0
balask,eclipse,2
bbrodt,Stephane.Drapeau,1
bbrodt,aaaa,0
bbrodt,adrian.mos,5
bbrodt,andrea.zoppello,1
bbrodt,cvgaviao,11
bbrodt,emo,5
bbrodt,hheitkoetter,1
bbrodt,kopp.dev,1
bbrodt,lorenzo.bettini,3
bbrodt,marc.dutoo,2
bbrodt,mickael.istria,3
bbrodt,support,1
bbrodt,vincent.zurczak,2
benjamin,Boris_Bokowski,2
benjamin,aaaa,0
benjamin,cedric.brun,1
benjamin,daniel_megert,1
benjamin,david.sciamma,5
benjamin,denis.roy,1
benjamin,eclipse,1
benjamin,emil.crumhorn,1
benjamin,francisu,1
benjamin,ian.skerrett,2
benjamin,info,1
benjamin,kai,3
benjamin,markus_keller,1
benjamin,njbartlett,1
benjamin,pierre.gaufillet,3
benjamin,pwebster,1
benjamin,rellermeyer,1
benjamin,remy.suen,1
benjamin,sbernard,1
benjamin,sebastien.moran,1
benjamin,wayne,2
benjamin,yves.yang,1
benjamin,zx,8
benjamin.muskalla,Kenn.Hussey,1
benjamin.muskalla,aaaa,0
benjamin.muskalla,christian.campo,1
benjamin.muskalla,david.green,9
benjamin.muskalla,elias,1
benjamin.muskalla,erdal.karaca.de,1
benjamin.muskalla,ian.skerrett,5
benjamin.muskalla,irbull,3
benjamin.muskalla,ivan,1
benjamin.muskalla,mariot.chauvin,1
benjamin.muskalla,markus_keller,4
benjamin.muskalla,matthias.sohn,3
benjamin.muskalla,milesparker,1
benjamin.muskalla,nathan,9
benjamin.muskalla,overholt,1
benjamin.muskalla,pwebster,1
benjamin.muskalla,robert.munteanu,1
benjamin.muskalla,rsternberg,3
benjamin.muskalla,steffen.pingel,5
benjamin.muskalla,tbuschto,2
benjamin.muskalla,tom.schindl,2
benjamin.muskalla,torkildr,2
benjamin.muskalla,webmaster,1
benjamin.muskalla,zx,1
benjamin.schwertfeger,eclipse,1
benoit.langlois,aaaa,0
bernd.hufmann,aaaa,0
bernd.hufmann,akurtako,1
bernd.hufmann,alexmonthy,2
bernd.hufmann,marc-andre.laperle,3
bernd.hufmann,matthew.khouzam,5
bernd.hufmann,tracy,1
beth,aaaa,0
beth,g.watson,1
beth,tibbitts,83
beth,wspear,1
bettini,aaaa,0
bettini,jconlon,2
bettini,thomas,1
beyhan,hstaudacher,5
beyhan.veliev,aaaa,0
beyhan.veliev,beyhan,42
beyhan.veliev,hstaudacher,1
beyhan.veliev,mknauer,2
bfitzpat,aaaa,0
bfitzpat,bpayton,25
bfitzpat,francisu,2
bfitzpat,harshana05,1
bfitzpat,hskolwal,6
bfitzpat,jesper,1
bfitzpat,jgraham,11
bfitzpat,konstantin.komissarchik,1
bfitzpat,ledunnel,64
bfitzpat,lj,11
bfitzpat,neil.hauge,2
bfitzpat,rcernich,1
bfitzpat,sholars,1
bfitzpat,webmaster,1
bfitzpat,xgu,23
bhunt,aaaa,0
bhunt,tjwatson,1
bjiang,aaaa,0
bjiang,mike.milinkovich,1
bmacisaa,aaaa,0
bmacisaa,bob,1
bob,aaaa,0
bob,bmacisaa,2
bokowski,Boris_Bokowski,1062
bokowski,Darin_Swanson,1
bokowski,Darin_Wright,12
bokowski,Kevin_McGuire,32
bokowski,Michael_Rennie,1
bokowski,Michael_Valenta,19
bokowski,Mike_Wilson,46
bokowski,Olivier_Thomann,6
bokowski,Silenio_Quarti,9
bokowski,Szymon.Brandys,14
bokowski,aaaa,0
bokowski,aniefer,6
bokowski,anthonyh,7
bokowski,arvera,1
bokowski,bokowski,19
bokowski,briandealwis,1
bokowski,chris,1
bokowski,daniel.megert,1
bokowski,daniel_megert,9
bokowski,david_williams,2
bokowski,dejan,1
bokowski,dgreen99,1
bokowski,djo,26
bokowski,dsp,1
bokowski,eclipse,2
bokowski,eclipse.sprigogin,1
bokowski,emoffatt,84
bokowski,francisu,16
bokowski,jeff,1
bokowski,keithc,1
bokowski,kitlo,3
bokowski,markus_keller,1
bokowski,merks,2
bokowski,nathan,1
bokowski,pwebster,96
bokowski,remy.suen,2
bokowski,slewis,2
bokowski,stephan,1
bokowski,sxenos,7
bokowski,tom.schindl,50
bokowski,wayne,4
bokowski,yves.yang,2
bokowski,zx,2
boris,aaaa,0
bork,aaaa,0
bork,steffen.pingel,3
bork,tmenzel,1
borlander,Kenn.Hussey,7
borlander,aaaa,0
bpayton,aaaa,0
bpayton,bfitzpat,6
bpayton,brian.fitzpatrick,2
bpayton,caniszczyk,1
bpayton,ccc,1
bpayton,david_williams,1
bpayton,hskolwal,1
bpayton,konstantin.komissarchik,8
bpayton,ledunnel,1
bpayton,manderse,2
bpayton,rafsarifard,3
bpayton,wayne,2
bpayton,wyan,1
bpayton,xgu,3
brad,aaaa,0
brian.fitzpatrick,aaaa,0
brian.fitzpatrick,bpayton,1
brian.fitzpatrick,hskolwal,2
brian.fitzpatrick,jackfong,1
brian.fitzpatrick,jgraham,1
brian.fitzpatrick,lzhu,1
brian.fitzpatrick,stefan.dimov,1
brian.vosburgh,aaaa,0
brian.vosburgh,cbridgha,1
brian.vosburgh,nan.n.li,1
brian.vosburgh,neil.hauge,3
brian.vosburgh,petya.sabeva,3
briandealwis,aaaa,0
briandealwis,daniel_megert,4
briandealwis,david_williams,2
briandealwis,dschaefer,2
briandealwis,fabiofz,1
briandealwis,gunnar,4
briandealwis,lars.vogel,2
briandealwis,mistria,9
briandealwis,mlippert,2
briandealwis,pascal,2
briandealwis,scela,1
britta.varwig,aaaa,0
britta.varwig,elena.nayashkova,1
britta.varwig,jo.hiller,5
britta.varwig,michael.ochmann,7
britta.varwig,robert.wetzold,3
bruno.do.medeiros,aaaa,0
bruno.do.medeiros,dschaefer,1
bruno.do.medeiros,mistria,6
bsd,aaaa,0
bsd,briandealwis,40
bsd,bsd,3
bsd,daniel_megert,1
bsd,emoffatt,1
bsd,kopp.dev,2
bsd,pwebster,1
bsd,tom.schindl,1
c.keimel,aaaa,0
c.keimel,c.keimel,2
c.keimel,slewis,4
c.knobloch,g.watson,3
cabernal,daniel_megert,1
cameron.bateman,aaaa,0
cameron.bateman,david_williams,1
cameron.bateman,ian.trimble,2
cameron.bateman,kaloyan.raev,1
cameron.bateman,konstantin.komissarchik,1
cameron.bateman,neil.hauge,1
cameron.bateman,nitind,1
cameron.bateman,raghunathan.srinivasan,11
camille.letavernier,aaaa,0
camille.letavernier,ed,2
camille.letavernier,mickael.adam,1
camille.letavernier,serg.boyko2011,2
camille.letavernier,tristan.faure,2
camille.letavernier,vincent.lorenzo,1
camille.letavernier,yves.yang,1
caniszczyk,Boris_Bokowski,9
caniszczyk,Curtis_Windatt,7
caniszczyk,Darin_Swanson,1
caniszczyk,Darin_Wright,30
caniszczyk,Michael.Scharf,1
caniszczyk,Michael_Rennie,6
caniszczyk,Mike_Wilson,1
caniszczyk,Olivier_Thomann,5
caniszczyk,Szymon.Brandys,4
caniszczyk,aaaa,0
caniszczyk,alex.blewitt,1
caniszczyk,alvsan09,2
caniszczyk,amuino,1
caniszczyk,aniefer,23
caniszczyk,anthonyh,2
caniszczyk,benjamin.muskalla,2
caniszczyk,bhunt,1
caniszczyk,bpayton,2
caniszczyk,brian.fitzpatrick,1
caniszczyk,carsten.pfeiffer,1
caniszczyk,christian.halstrick,7
caniszczyk,d_a_carver,10
caniszczyk,daniel_megert,11
caniszczyk,david_williams,6
caniszczyk,dejan,13
caniszczyk,denis.roy,11
caniszczyk,dgreen99,1
caniszczyk,eclipse,3
caniszczyk,ed,1
caniszczyk,florian,2
caniszczyk,fyaoxy,1
caniszczyk,gnormington,1
caniszczyk,gunnar,11
caniszczyk,hal,1
caniszczyk,hargrave,3
caniszczyk,hheitkoetter,1
caniszczyk,ian.skerrett,4
caniszczyk,irbull,17
caniszczyk,jeff,21
caniszczyk,jesse.mcconnell,1
caniszczyk,jkrause,1
caniszczyk,loskutov,1
caniszczyk,mail,1
caniszczyk,marc.strapetz,1
caniszczyk,markus_keller,4
caniszczyk,matthias.sohn,28
caniszczyk,merks,12
caniszczyk,mickael.istria,2
caniszczyk,mik,5
caniszczyk,mike,1
caniszczyk,mike.milinkovich,6
caniszczyk,nathan,2
caniszczyk,nbros,1
caniszczyk,nickboldt,1
caniszczyk,nitind,1
caniszczyk,overholt,5
caniszczyk,pascal,1
caniszczyk,patrick,1
caniszczyk,peter.friese,4
caniszczyk,pnehrer,2
caniszczyk,pwebster,14
caniszczyk,rcraddoc,2
caniszczyk,remy.suen,10
caniszczyk,robert.munteanu,1
caniszczyk,robert.wetzold,4
caniszczyk,ryan,1
caniszczyk,sam.davis,2
caniszczyk,sasa.zivkov,1
caniszczyk,slewis,6
caniszczyk,steffen.pingel,8
caniszczyk,stephan,2
caniszczyk,thomas,3
caniszczyk,tjwatson,29
caniszczyk,tom.schindl,1
caniszczyk,wayne,9
caniszczyk,webmaster,2
caniszczyk,wim.jongman,1
caniszczyk,zx,1735
carlos,holger.oehm,2
carm,aaaa,0
carsten.pfeiffer,aaaa,0
carsten.pfeiffer,carsten.pfeiffer,7
carsten.pfeiffer,lars.vogel,1
carsten.pfeiffer,richard,1
carsten.pfeiffer,ttakamiy,1
cbridgha,Michael_Valenta,1
cbridgha,aaaa,0
cbridgha,anthonyh,3
cbridgha,arvera,1
cbridgha,cameron.bateman,1
cbridgha,ccc,80
cbridgha,david_williams,9
cbridgha,davidmichaelkarr,1
cbridgha,dgreen99,1
cbridgha,eyuen,1
cbridgha,gercan,2
cbridgha,jeff,1
cbridgha,kaloyan.raev,8
cbridgha,konstantin.komissarchik,1
cbridgha,ledunnel,1
cbridgha,merks,1
cbridgha,mknauer,8
cbridgha,naci.dai,58
cbridgha,neil.hauge,1
cbridgha,nitind,4
cbridgha,raghunathan.srinivasan,1
cbridgha,rsanchez,3
cbridgha,vrubezhny,2
ccc,aaaa,0
ccc,arvera,3
ccc,bpayton,1
ccc,cbridgha,60
ccc,david_williams,20
ccc,eclipse,1
ccc,gorkem.ercan,1
ccc,gunnar,1
ccc,ian.skerrett,1
ccc,ian.trimble,1
ccc,jason,1
ccc,kaloyan.r,1
ccc,kaloyan.raev,49
ccc,kchong,2
ccc,konstantin.komissarchik,11
ccc,me,1
ccc,naci.dai,1
ccc,neil.hauge,1
ccc,nitind,11
ccc,paul.fullbright,1
ccc,reckord,3
ccc,rsanchez,40
ccc,support,1
ccc,vrubezhny,1
ccc,wayne,1
cdamus,jbruck,1
cdtdoug,aaaa,0
cdtdoug,d_a_carver,2
cdtdoug,dalexiev,1
cdtdoug,david_williams,1
cdtdoug,kaloyan.r,3
cdtdoug,kpqb38,1
cdtdoug,mkhv73,2
cdtdoug,webmaster,1
cdtdoug,wmg040,1
cedric.brun,aaaa,0
cedric.brun,ed,2
cedric.brun,emo,1
cedric.brun,etienne.juliot,1
cedric.brun,fsteeg,1
cedric.brun,golubev,3
cedric.brun,gunnar,1
cedric.brun,ian.skerrett,1
cedric.brun,jonathan.musset,1
cedric.brun,laurent.goubet,2
cedric.brun,laurent.redor,1
cedric.brun,mknauer,9
cedric.brun,pelder,4
cedric.brun,peter.friese,1
cedric.brun,pierre.gaufillet,2
cedric.brun,sven.efftinge,2
cedric.brun,tikhomirov.artem,3
cedric.brun,wayne,2
cedric.brun,wim.jongman,2
cedric.notot,aaaa,0
cedric.notot,etienne.juliot,1
cedric.notot,laurent.goubet,1
cfrost,aaaa,0
cfrost,dmitry,2
cfrost,gnormington,2
cfrost,gunnar,1
cfrost,james,1
cfrost,l.kirchev,1
cfrost,milesg78,4
chanskw,Darin_Wright,169
chanskw,Michael_Rennie,8
chanskw,aaaa,0
chanskw,cdtdoug,1
chanskw,darin.eclipse,1
chanskw,markus_keller,1
chanskw,pawel.piech,10
chanskw,pwebster,1
chris,Darin_Swanson,4
chris,Darin_Wright,4
chris,Olivier_Thomann,1
chris,aaaa,0
chris,eclipse,1
chris,jesse.mcconnell,1
chris,lars.vogel,1
chris,matthias.sohn,2
chris,tomasz.zarna,3
chris.guindon,aaaa,0
chris.guindon,emo,5
chris.guindon,ian.skerrett,1
chris.guindon,konstantin.komissarchik,4
chris.guindon,mistria,2
chris.guindon,reckord,1
chris.guindon,zx,1
christian.campo,Stefan.Liebig,3
christian.campo,aaaa,0
christian.campo,david_williams,1
christian.campo,denis.roy,1
christian.campo,ekke,3
christian.campo,elias,12
christian.campo,gunnar,1
christian.campo,jeff,1
christian.campo,manderse,1
christian.campo,mistria,1
christian.campo,sasa.zivkov,1
christian.campo,tjwatson,1
christian.campo,werner.keil,1
christian.dietrich,aaaa,0
christian.dietrich,dennis.huebner,1
christian.dietrich,jan.koehnlein,1
christian.dietrich,sven,1
christian.dietrich,sven.efftinge,1
christian.georgi,daniel_megert,2
christian.halstrick,aaaa,0
christian.halstrick,christian.halstrick,1
christian.halstrick,laurent.delaigue,1
christian.halstrick,matthias.sohn,4
christian.pontesegger,aaaa,0
christian.pontesegger,daniel_megert,1
christian.pontesegger,eclipse,2
christian.pontesegger,jarthana,3
christian.pontesegger,lars.vogel,1
christian.pontesegger,marcel.bruch,1
christian.pontesegger,matthias.sohn,1
christian.pontesegger,mistria,3
christian.pontesegger,sarika.sinha,1
christian.pontesegger,stephan.herrmann,1
christian.pontesegger,stepper,1
christian.pontesegger,wim.jongman,1
christian.saad,aaaa,0
christian.saad,lautenbacher,2
christian.saad,marc.dutoo,15
christopher.delahunt,aaaa,0
christopher.delahunt,david.green,1
christopher.delahunt,mauromol,6
christopher.delahunt,michael.keith,1
clayberg,aaaa,0
clayberg,aclement,1
clayberg,clayberg,16
clayberg,david_williams,5
clayberg,dschaefer,1
clayberg,lars.vogel,4
clayberg,wim.jongman,2
cmordant1,aaaa,0
cmordant1,jan.sievers,2
codingkriggs,aaaa,0
cole,aaaa,0
cole,sarika.sinha,1
contact,aaaa,0
contact,zakhav,1
cvgaviao,aaaa,0
cvgaviao,bbrodt,14
cvgaviao,jo.hiller,2
cvgaviao,rellermeyer,2
cvgaviao,steffen.pingel,1
d_a_carver,Olivier_Thomann,1
d_a_carver,aaaa,0
d_a_carver,alex.blewitt,1
d_a_carver,angelo.zerr,4
d_a_carver,aniefer,1
d_a_carver,anne.jacko,1
d_a_carver,antoine,1
d_a_carver,cdtdoug,3
d_a_carver,david_williams,27
d_a_carver,denis.roy,2
d_a_carver,dennis.huebner,1
d_a_carver,eclipse,8
d_a_carver,ed,1
d_a_carver,florian,2
d_a_carver,gabipetrovay,10
d_a_carver,gandhi.mukul,7
d_a_carver,gregw,1
d_a_carver,hmalphettes,2
d_a_carver,ifedorenko,1
d_a_carver,info,3
d_a_carver,jesper,57
d_a_carver,jesse.mcconnell,2
d_a_carver,kaloyan.r,5
d_a_carver,kaloyan.raev,1
d_a_carver,merks,1
d_a_carver,mheitz,1
d_a_carver,mknauer,1
d_a_carver,mukul.gandhi,21
d_a_carver,nbros,1
d_a_carver,nitind,24
d_a_carver,paul.fullbright,1
d_a_carver,pwebster,1
d_a_carver,stepper,1
d_a_carver,thomas,1
d_a_carver,villard,3
d_a_carver,wayne,2
d_a_carver,webmaster,8
d_a_carver,yves.yang,1
d_a_carver,zx,4
dalexiev,Michael_Rennie,1
dalexiev,cdtdoug,1
dalexiev,sarika.sinha,3
dalexiev,teodor.madan,2
daniel.megert,pascal,1
daniel.stucky,Andreas.Weber,3
daniel.stucky,aaaa,0
daniel.stucky,daniel.stucky,3
daniel_megert,Boris_Bokowski,54
daniel_megert,Curtis_Windatt,12
daniel_megert,Darin_Swanson,8
daniel_megert,Darin_Wright,48
daniel_megert,John_Arthorne,1
daniel_megert,Kevin_McGuire,3
daniel_megert,Michael.Scharf,2
daniel_megert,Michael_Rennie,14
daniel_megert,Michael_Valenta,19
daniel_megert,Mike_Wilson,37
daniel_megert,Olivier_Thomann,68
daniel_megert,Sebastian.Zarnekow,1
daniel_megert,Silenio_Quarti,12
daniel_megert,Szymon.Brandys,28
daniel_megert,Vikas.Chandra,3
daniel_megert,a.demelt,2
daniel_megert,aaaa,0
daniel_megert,akurtako,4
daniel_megert,andrew,2
daniel_megert,aniefer,3
daniel_megert,arunkumar.thondapu,1
daniel_megert,bob,3
daniel_megert,boris,1
daniel_megert,briandealwis,3
daniel_megert,cabernal,2
daniel_megert,caniszczyk,2
daniel_megert,carsten.pfeiffer,2
daniel_megert,chanskw,1
daniel_megert,chris,2
daniel_megert,christian.georgi,1
daniel_megert,christian.pontesegger,1
daniel_megert,daniel.megert,299
daniel_megert,daniel_megert,17
daniel_megert,darin.eclipse,1
daniel_megert,dave,1
daniel_megert,david_williams,5
daniel_megert,dejan,1
daniel_megert,denis.roy,1
daniel_megert,dirk,1
daniel_megert,dirk.fauth,3
daniel_megert,djo,1
daniel_megert,dschaefer,2
daniel_megert,dsp,1
daniel_megert,eclipse,334
daniel_megert,eclipse.sprigogin,6
daniel_megert,ed,5
daniel_megert,elharo,1
daniel_megert,email,1
daniel_megert,emo,1
daniel_megert,emoffatt,16
daniel_megert,fabiofz,7
daniel_megert,francisu,13
daniel_megert,g.watson,1
daniel_megert,glongman,1
daniel_megert,gnormington,1
daniel_megert,gunnar,6
daniel_megert,guy.g,1
daniel_megert,ian,3
daniel_megert,igor,1
daniel_megert,igor.burilo,2
daniel_megert,info,2
daniel_megert,irbull,1
daniel_megert,ivan,2
daniel_megert,jarthana,3
daniel_megert,jeff,1
daniel_megert,jgarms,1
daniel_megert,jo.hiller,2
daniel_megert,joakim,1
daniel_megert,karsten.thoms,1
daniel_megert,kitlo,2
daniel_megert,konstantin.komissarchik,1
daniel_megert,lars.vogel,20
daniel_megert,leberre,1
daniel_megert,loskutov,11
daniel_megert,mail,1
daniel_megert,manderse,6
daniel_megert,marc-andre.laperle,4
daniel_megert,mario,1
daniel_megert,markus_keller,358
daniel_megert,matthias.sohn,5
daniel_megert,mauromol,3
daniel_megert,max.andersen,1
daniel_megert,maxime_daniel,6
daniel_megert,me,1
daniel_megert,merks,2
daniel_megert,michael,1
daniel_megert,mikael,4
daniel_megert,mike.milinkovich,1
daniel_megert,milesparker,1
daniel_megert,mirco.dotta,1
daniel_megert,misc,1
daniel_megert,mistria,14
daniel_megert,mlippert,3
daniel_megert,mn,3
daniel_megert,nbros,2
daniel_megert,nitind,4
daniel_megert,overholt,1
daniel_megert,pascal,7
daniel_megert,paul,1
daniel_megert,paul.fullbright,1
daniel_megert,pawel.piech,7
daniel_megert,peter,1
daniel_megert,pwebster,30
daniel_megert,remy.suen,1
daniel_megert,sam.davis,1
daniel_megert,sandipchitale,1
daniel_megert,sarika.sinha,3
daniel_megert,scott,1
daniel_megert,serge,9
daniel_megert,slewis,2
daniel_megert,sptaszkiewicz,2
daniel_megert,stephan,2
daniel_megert,stephan.herrmann,5
daniel_megert,stepper,3
daniel_megert,sw,2
daniel_megert,sxenos,17
daniel_megert,szymon.ptaszkiewicz,3
daniel_megert,tdesous,1
daniel_megert,thomas,2
daniel_megert,tjwatson,10
daniel_megert,tom.schindl,8
daniel_megert,tomasz.zarna,1
daniel_megert,torkildr,1
daniel_megert,wayne,6
daniel_megert,webmaster,4
daniel_megert,wharley,2
daniel_megert,wim.jongman,5
daniel_megert,yjiang,1
daniel_megert,zulus,2
daniel_megert,zx,2
danijoh2,aaaa,0
danijoh2,igor,2
danijoh2,jan.sievers,4
darin.eclipse,Boris_Bokowski,11
darin.eclipse,Curtis_Windatt,1
darin.eclipse,Darin_Swanson,933
darin.eclipse,Darin_Wright,2132
darin.eclipse,John_Arthorne,7
darin.eclipse,Kevin_McGuire,6
darin.eclipse,Michael_Rennie,574
darin.eclipse,Michael_Valenta,11
darin.eclipse,Mike_Wilson,19
darin.eclipse,Olivier_Thomann,88
darin.eclipse,Sonia_Dimitrov,3
darin.eclipse,Szymon.Brandys,1
darin.eclipse,aaaa,0
darin.eclipse,aniefer,19
darin.eclipse,bhunt,2
darin.eclipse,bob,4
darin.eclipse,boris,4
darin.eclipse,chanskw,182
darin.eclipse,chris,14
darin.eclipse,christian.georgi,2
darin.eclipse,d_a_carver,1
darin.eclipse,dalexiev,1
darin.eclipse,daniel.megert,14
