From,To,Weight
david_williams,marc.khouzam,1
david_williams,mheitz,1
david_williams,mike.milinkovich,1
david_williams,mistria,4
david_williams,mukul.gandhi,2
david_williams,overholt,1
david_williams,pascal.rapicault,3
david_williams,pclenahan,1
david_williams,rgrunber,1
david_williams,sam.davis,2
david_williams,steffen.pingel,2
david_williams,thomas,3
david_williams,tjwatson,2
david_williams,wayne,1
davidcorley,Darin_Swanson,2
davidcorley,Michael_Rennie,2
davidmichaelkarr,aaaa,1
davidmichaelkarr,igor,1
davidmichaelkarr,mpiggott,1
dcarlson,aaaa,25
dejan,mbehm,1
denis.roy,aaaa,31
denis.roy,adrian,1
denis.roy,alex.blewitt,2
denis.roy,alexmonthy,1
denis.roy,caniszczyk,1
denis.roy,christian.campo,2
denis.roy,daniel_megert,1
denis.roy,dennis.huebner,1
denis.roy,digulla,2
denis.roy,ed,1
denis.roy,gunnar,1
denis.roy,holger.oehm,1
denis.roy,ian.skerrett,2
denis.roy,info,1
denis.roy,jan.sievers,3
denis.roy,jesse.mcconnell,6
denis.roy,karl.matthias,1
denis.roy,kitlo,10
denis.roy,loskutov,2
denis.roy,manderse,2
denis.roy,marc.khouzam,2
denis.roy,matthias.sohn,5
denis.roy,mistria,2
denis.roy,scela,1
denis.roy,slewis,1
denis.roy,thanh.ha,1
denis.roy,wayne,2
dennis.huebner,aaaa,3
dennis.huebner,christian.dietrich,1
dennis.huebner,denis.roy,1
dennis.huebner,dieter,2
dennis.huebner,ed,1
dennis.huebner,goulwen.lefur,1
dennis.huebner,jan.koehnlein,1
dennis.huebner,konstantin.komissarchik,1
dennis.huebner,maximilian,1
dennis.huebner,mknauer,12
dennis.huebner,mtaal,1
dennis.huebner,peter.friese,2
dennis.huebner,sven.efftinge,1
dennis.huebner,thomas,1
dev,david.green,14
dev,gunnar,1
dev,sam.davis,1
dev,torkildr,1
dgreen99,sam.davis,1
dgreen99,zulus,1
dieter,a.demelt,2
dieter,aaaa,2
dieter,dennis.huebner,1
dieter,ekke,3
dieter,karsten.thoms,1
dieter,moritz.eysholdt,2
dieter,peter.friese,1
dietisheim,simon.eggler,1
digulla,alex.blewitt,6
digulla,andrew.ross,2
digulla,denis.roy,2
digulla,jesse.mcconnell,2
digulla,mistria,1
dinko.ivanov,aaaa,1
dirk,aaaa,3
dirk.fauth,aaaa,6
dirk.fauth,daniel_megert,3
dirk.fauth,david_williams,2
dirk.fauth,hal,1
dirk.fauth,lars.vogel,3
dirk.fauth,tom.schindl,1
dirk.fauth,vincenzo.caselli,3
dirk.fauth,wim.jongman,7
djo,aaaa,7
djo,lars.vogel,1
djo,sxenos,3
djo,yves.yang,3
dkeysell,aaaa,13
dkeysell,jeromem,3
dkeysell,rcraddoc,1
dmitry,aaaa,3
dmitry,milesg78,1
dmitry,olaf,2
donald.g.dunne,aaaa,1
donald.g.dunne,tom.schindl,1
donald.g.dunne,wim.jongman,2
donald.smith,Stephane.Drapeau,4
donald.smith,aaaa,1
donald.smith,slewis,2
donald.smith,zsolt.beothy-elo,8
douglas.clarke,jesse.mcconnell,1
dschaefe,aaaa,1
dschaefer,aaaa,12
dschaefer,alexmonthy,1
dschaefer,briandealwis,1
dschaefer,bruno.do.medeiros,2
dschaefer,clayberg,2
dschaefer,daniel_megert,2
dschaefer,david_williams,2
dschaefer,g.watson,7
dschaefer,gorkem.ercan,1
dschaefer,gunnar,4
dschaefer,jan,1
dschaefer,lars.vogel,1
dschaefer,manderse,6
dschaefer,marc-andre.laperle,2
dschaefer,marc.khouzam,5
dschaefer,marcel.bruch,3
dschaefer,mike.milinkovich,3
dschaefer,mistria,14
dschaefer,pascal,1
dschaefer,reckord,1
dschaefer,sarika.sinha,1
dschaefer,stephan.herrmann,1
dschaefer,stepper,1
dschaefer,sxenos,6
dschaefer,tdramsey,1
dschaefer,vineet,1
dschaefer,wayne,3
dschaefer,wspear,1
dsp,aaaa,1
dwootton,aaaa,3
dwootton,g.watson,2
dwootton,matthew.khouzam,1
dwootton,patrick.tasse,2
dzonekl,jonas.helming,1
dzonekl,maximilian,1
ebaron,ksebasti,2
ebaron,overholt,1
eclipse,aaaa,12
eclipse,balask,2
eclipse,benjamin.schwertfeger,1
eclipse,christian.pontesegger,1
eclipse,david.green,2
eclipse,ed,6
eclipse,florian,2
eclipse,laurent.goubet,2
eclipse,mistria,3
eclipse,robert.elves,1
eclipse,scela,1
eclipse,serg.boyko2011,4
eclipse,stephan.herrmann,1
eclipse,xavier.raynaud,1
eclipse.sprigogin,John_Arthorne,1
eclipse.sprigogin,aaaa,3
eclipse.sprigogin,akurtako,2
eclipse.sprigogin,daniel_megert,2
eclipse.sprigogin,jjohnstn,1
eclipse.sprigogin,lars.vogel,1
eclipse.sprigogin,loskutov,2
eclipse.sprigogin,sxenos,2
eclipse.sprigogin,szymon.ptaszkiewicz,1
ed,John_Arthorne,1
ed,aaaa,77
ed,adolfosbh,54
ed,alexmonthy,1
ed,anthonyh,1
ed,camille.letavernier,1
ed,cedric.brun,3
ed,daniel_megert,4
ed,denis.roy,1
ed,dennis.huebner,1
ed,eclipse,4
ed,emo,1
ed,give.a.damus,1
ed,gregw,1
ed,gunnar,2
ed,jesse.mcconnell,1
ed,kenn.hussey,23
ed,laurent.goubet,2
ed,loskutov,2
ed,mike.milinkovich,1
ed,mistria,2
ed,oliver,1
ed,saurav.sarkar1,1
ed,serg.boyko2011,12
ed,slewis,1
ed,stephan.herrmann,2
ed,sven.efftinge,1
ed,sxenos,1
ed,tfmorris,1
ed,wayne,2
ed,werner.keil,1
ed,william.piers,9
edgar.m.mueller,aaaa,1
edsonrichter,mauromol,1
ekke,Heiko.Behrens,1
ekke,Sebastian.Zarnekow,1
ekke,Stefan.Liebig,1
ekke,a.demelt,1
ekke,aaaa,2
ekke,dieter,5
ekke,jan.koehnlein,1
ekke,karsten.thoms,3
ekke,peter.friese,3
elaskavaia.cdt,aaaa,2
elaskavaia.cdt,mistria,1
elaskavaia.cdt,pascal,3
elaskavaia.cdt,tjwatson,3
elena.nayashkova,aaaa,1
elena.nayashkova,britta.varwig,1
elharo,aaaa,1
elias,aaaa,7
email,andrew,2
email,andrew.clement,1
emil.crumhorn,angelo.zerr,1
emo,John_Arthorne,1
emo,aaaa,15
emo,adrian.mos,1
emo,akurtako,1
emo,alvsan09,1
emo,angelo.bernabei,1
emo,bbrodt,3
emo,cedric.brun,1
emo,chris.guindon,1
emo,daniel_megert,1
emo,david_williams,1
emo,ed,1
emo,erdillon,2
emo,eyuen,1
emo,g.watson,1
emo,gercan,3
emo,goulwen.lefur,2
emo,henrik.lindberg,3
emo,hugo.bruneliere,1
emo,joerg,1
emo,kenn.hussey,6
emo,marc.dutoo,1
emo,mariot.chauvin,1
emo,mik,1
emo,mistria,1
emo,mlippert,1
emo,mrrussell,1
emo,reckord,1
emo,sam.davis,1
emoffatt,John_Arthorne,1
emueller,aaaa,1
erdal.karaca.de,lars.vogel,4
erdal.karaca.de,stepper,2
erdillon,aaaa,21
erdillon,emo,2
erdillon,jeromem,1
erdillon,jistrawn,3
erdillon,jmagnet,1
erdillon,rcraddoc,3
erdillon,wayne,1
eric.gwin,henrik.lindberg,1
eric.gwin,matthias.sohn,1
eric.gwin,mheitz,1
eric.gwin,pwebster,2
eric.gwin,stephan,1
eric.gwin,stepper,2
ericc,aaaa,1
esp1,aaaa,1
etienne.juliot,aaaa,5
etienne.juliot,cedric.notot,1
etienne.juliot,nathalie.lepine,2
etienne.juliot,njbartlett,1
etienne.juliot,pascal,1
etienne.juliot,stephane.thibaudeau,1
eugene.tarassov,aaaa,32
eugene.tarassov,jwoo,1
evanchsa,andrew.clement,5
eyuen,aaaa,6
eyuen,emo,1
eyuen,mlippert,5
eyuen,vladislav.iliev,1
fabiofz,aaaa,2
fabiofz,briandealwis,2
fabiofz,daniel_megert,3
fabiofz,manderse,1
fabiofz,mike.milinkovich,3
fabiofz,mistria,7
fabiofz,scela,1
fbricon,aaaa,18
fbricon,gregory.amerson,2
fbricon,ian.trimble,11
fbricon,igor,1
fbricon,jason,2
fbricon,konrad_w,1
fbricon,manderse,2
fbricon,mistria,1
fbricon,romain.bioteau,1
fbricon,rsanchez,2
federico.ciccozzi,aaaa,3
fiedler.mf,aaaa,2
fiedler.mf,jamsden,1
fiedler.mf,sspeiche,1
florian,aaaa,12
florian,caniszczyk,1
florian,d_a_carver,1
florian,david_williams,2
florian,eclipse,2
foxm,pclenahan,2
francisu,John_Arthorne,1
francisu,aaaa,1
frederic.jouault,aaaa,1
frederic.madiot,hugo.bruneliere,1
fsteeg,aaaa,1
fsteeg,cedric.brun,1
fwaibel,aaaa,9
fwaibel,gm.romanato,6
fwaibel,hmalphettes,2
fwaibel,hstaudacher,4
fwaibel,michael.keith,2
fwaibel,olaf,3
fwaibel,tjwatson,2
fyaoxy,yves.yang,2
g.watson,aaaa,85
g.watson,anthonyh,1
g.watson,c.knobloch,3
g.watson,david_williams,4
g.watson,dschaefer,7
g.watson,dwootton,2
g.watson,emo,2
g.watson,jan.sievers,2
g.watson,jeffreyoverbey,3
g.watson,jwoo,2
g.watson,marc.khouzam,1
g.watson,marcel.bruch,1
g.watson,mknauer,16
g.watson,torkildr,9
g.watson,wspear,3
gabipetrovay,aaaa,3
gabipetrovay,d_a_carver,4
gabipetrovay,david_williams,1
gabipetrovay,nitind,2
gandhi.mukul,aaaa,7
gandhi.mukul,nitind,3
gercan,Steve_Northover,2
gercan,aaaa,2
gercan,emo,1
gerd,mistria,1
gian.maria.romanato,aaaa,10
gian.maria.romanato,igor,1
give.a.damus,aaaa,23
give.a.damus,ed,1
give.a.damus,selic,2
glongman,twagner,3
gm.romanato,aaaa,18
gm.romanato,fwaibel,7
gm.romanato,milesg78,4
gm.romanato,tjwatson,2
gnormington,aaaa,1
gnormington,andrew.ross,4
golubev,aaaa,4
golubev,anthonyh,1
golubev,cedric.brun,3
golubev,kutter,1
golubev,laurent.redor,1
golubev,mistria,2
golubev,pierre-charles.david,1
golubev,wayne,1
gorkem.ercan,aaaa,15
gorkem.ercan,angelo.zerr,1
gorkem.ercan,ccc,1
gorkem.ercan,david_williams,1
gorkem.ercan,dschaefer,1
gorkem.ercan,konstantin.komissarchik,1
gorkem.ercan,manderse,4
gorkem.ercan,mistria,16
gorkem.ercan,snorthov,1
gorkem.ercan,tom.schindl,1
goulwen.lefur,dennis.huebner,1
goulwen.lefur,emo,1
goulwen.lefur,maximilian,1
greg,aaaa,10
gregory.amerson,fbricon,2
gregw,aaaa,5
gregw,ed,2
gregw,hmalphettes,1
gregw,jesse,1
gregw,manderse,1
gregw,mike.milinkovich,1
gregw,mistria,2
gregw,wayne,1
gunnar,aaaa,48
gunnar,briandealwis,4
gunnar,caniszczyk,6
gunnar,cedric.brun,1
gunnar,cfrost,1
gunnar,daniel_megert,5
gunnar,david.green,3
gunnar,david_williams,4
gunnar,denis.roy,1
gunnar,dev,1
gunnar,dschaefer,3
gunnar,ed,3
gunnar,jan.sievers,2
gunnar,julien,4
gunnar,lars.vogel,1
gunnar,lufimtse,2
gunnar,matthias.sohn,6
gunnar,michael.keith,1
gunnar,michal.n,1
gunnar,mik,6
gunnar,mikael,3
gunnar,mike.milinkovich,1
gunnar,mistria,6
gunnar,mknauer,4
gunnar,nathan,1
gunnar,olaf,2
gunnar,pierre-charles.david,1
gunnar,pnehrer,1
gunnar,rgrunber,3
gunnar,sam.davis,8
gunnar,sarika.sinha,1
gunnar,sharon.corbett,1
gunnar,snorthov,1
gunnar,steffen.pingel,1
gunnar,sxenos,2
gunnar,tjwatson,2
gunnar,wayne,1
gunnar,wim.jongman,2
guy.g,aaaa,1
guy.pelletier,aaaa,1
hal,Kevin_McGuire,5
hal,angelo.zerr,1
hal,dirk.fauth,1
hal,wim.jongman,3
hal,yves.yang,1
hargrave,aaaa,1
hargrave,tjwatson,1
harshana05,bfitzpat,2
harshana05,slewis,1
heapifyman,igor.burilo,1
henrik.lindberg,aaaa,2
henrik.lindberg,emo,3
henrik.lindberg,eric.gwin,1
henshin.stj,aaaa,2
hheitkoetter,aaaa,7
hheitkoetter,bbrodt,2
hheitkoetter,rcernich,1
hmalphettes,aaaa,1
hmalphettes,fwaibel,3
hmalphettes,gregw,1
hmalphettes,hstaudacher,3
hoffmann,aaaa,4
hoffmann,mistria,2
hoffmann,stephan.herrmann,1
holger.oehm,carlos,1
holger.oehm,denis.roy,1
hrr,aaaa,12
hrr,juergen.markus.haug,2
hskolwal,brian.fitzpatrick,2
hstaudacher,aaaa,1
hstaudacher,beyhan,5
hstaudacher,beyhan.veliev,1
hstaudacher,fwaibel,4
hstaudacher,hmalphettes,4
hstaudacher,irbull,2
hstaudacher,kaloyan.r,3
hstaudacher,kaloyan.raev,3
hstaudacher,mail,2
hstaudacher,mknauer,4
hstaudacher,naci.dai,1
hstaudacher,pascal,1
hugo.bruneliere,emo,1
hugo.bruneliere,frederic.madiot,1
hugo.bruneliere,kenn.hussey,5
hugo.bruneliere,mvaawl,2
hugo.bruneliere,oliver,2
hugo.bruneliere,tfmorris,1
hwellmann.de,markus_keller,1
ian,aaaa,5
ian.skerrett,aaaa,38
ian.skerrett,anne.jacko,2
ian.skerrett,antoine,1
ian.skerrett,benjamin,4
ian.skerrett,ccc,1
ian.skerrett,chris.guindon,1
ian.skerrett,denis.roy,2
ian.skerrett,irbull,2
ian.skerrett,kai,1
ian.skerrett,kaloyan.r,3
ian.skerrett,konstantin.komissarchik,1
ian.skerrett,manderse,1
ian.skerrett,marcel.bruch,1
ian.skerrett,mike.milinkovich,9
ian.skerrett,mistria,6
ian.skerrett,nathan,1
ian.skerrett,oliver.wolf,2
ian.skerrett,overholt,1
ian.skerrett,pascal,3
ian.skerrett,patrick,2
ian.skerrett,reckord,4
ian.skerrett,rellermeyer,1
ian.skerrett,ricco.deutscher,1
ian.skerrett,scela,1
ian.skerrett,slewis,2
ian.skerrett,wayne,2
ian.skerrett,zsolt.beothy-elo,5
ian.trimble,aaaa,2
ian.trimble,fbricon,13
idydieng,aaaa,1
ifedorenko,alex.blewitt,1
ifedorenko,andrew.ross,2
ifedorenko,d_a_carver,2
ifedorenko,jesse.mcconnell,2
igor,aaaa,42
igor,anders,1
igor,danijoh2,1
igor,davidmichaelkarr,1
igor,fbricon,1
igor,gian.maria.romanato,1
igor,jan.sievers,2
igor,konrad_w,4
igor,manderse,2
igor,mistria,3
igor,mpiggott,1
igor,paolo.ditommaso,1
igor,sarika.sinha,2
igor.burilo,aaaa,6
igor.burilo,heapifyman,1
igor.novakovic,Andreas.Weber,1
igor.novakovic,pwissel,1
igor.vinnykov,wayne,1
ilg,marc-andre.laperle,5
ilg,marc.khouzam,3
info,aaaa,3
info,d_a_carver,2
info,david_williams,1
info,denis.roy,1
info,mistria,1
irbull,Kevin_McGuire,1
irbull,aaaa,2
irbull,andrew,1
irbull,hstaudacher,1
irbull,ian.skerrett,3
irbull,mik,1
irbull,reckord,1
irbull,wayne,4
ivan,aaaa,2
ivan,linuxhippy,1
ivan,rsternberg,4
ivan,tbuschto,1
ivan.inozemtsev,aaaa,2
ivan.inozemtsev,pascal,1
ivan.inozemtsev,pascal.rapicault,3
ivan.inozemtsev,vincent.hemery,1
j.hiller,rellermeyer,1
jackfong,brian.fitzpatrick,2
james,aaaa,3
jamesblackburn,overholt,2
jamesblackburn,stephan,3
jamsden,aaaa,10
jamsden,fiedler.mf,1
jan,aaaa,2
jan,dschaefer,1
jan,mike.milinkovich,1
jan.koehnlein,aaaa,3
jan.koehnlein,christian.dietrich,2
jan.koehnlein,dennis.huebner,2
jan.koehnlein,ekke,1
jan.koehnlein,moritz.eysholdt,2
jan.koehnlein,peter.friese,1
jan.koehnlein,sven.efftinge,3
jan.sievers,aaaa,20
jan.sievers,adolfosbh,1
jan.sievers,cmordant1,2
jan.sievers,danijoh2,2
jan.sievers,david_williams,6
jan.sievers,denis.roy,1
jan.sievers,g.watson,1
jan.sievers,gunnar,2
jan.sievers,igor,2
jan.sievers,jsetya,1
jan.sievers,matthias.sohn,1
jan.sievers,nickboldt,1
jan.sievers,pascal,1
jan.sievers,paul,1
jan.sievers,stephan.herrmann,1
janb,aaaa,5
janb,jesse.mcconnell,1
janet.campbell,marc.dutoo,1
jarthana,aaaa,4
jarthana,christian.pontesegger,2
jarthana,daniel_megert,1
jarthana,mlippert,1
jarthana,steeg,1
jarthana,sxenos,2
jason,aaaa,7
jason,fbricon,3
jason,thanh.ha,2
javabrett,alexander,1
jbruck,aaaa,3
jbruck,cdamus,1
jbruck,kenn.hussey,1
jconlon,bettini,1
jconlon,thomas,1
jdearden,wayne,1
jean.barata,aaaa,1
jeandersonbc,aaaa,1
jed,phuff,2
jeervin,jesse,1
jeff,Boris_Bokowski,1
jeff,aaaa,2
jeff,roger,2
jeffdouglas,aaaa,1
jeffreyoverbey,aaaa,1
jeffreyoverbey,g.watson,3
jeremy.lindop,sholars,1
jeromem,dkeysell,3
jeromem,erdillon,1
jesper,aaaa,1
jesper,d_a_carver,3
jesper,david_williams,2
jesper,mukul.gandhi,4
jesper,nitind,2
jesse,gregw,1
jesse,jeervin,1
jesse.mcconnell,John_Arthorne,1
jesse.mcconnell,aaaa,11
jesse.mcconnell,andrew.ross,1
jesse.mcconnell,chris,1
jesse.mcconnell,david_williams,1
jesse.mcconnell,denis.roy,4
jesse.mcconnell,digulla,2
jesse.mcconnell,douglas.clarke,1
jesse.mcconnell,ed,1
jesse.mcconnell,ifedorenko,3
jesse.mcconnell,janb,1
jesse.mcconnell,joakim,2
jesse.mcconnell,mike.milinkovich,3
jesse.mcconnell,mtaal,2
jesse.mcconnell,thanh.ha,2
jesse.mcconnell,tjwatson,1
jesse.mcconnell,wayne,2
jfaltermeier,aaaa,2
jfaltermeier,maximilian,1
jfaltermeier,neufeld.eugen,2
jfaltermeier,planger,1
jgarms,aaaa,4
jgraham,brian.fitzpatrick,1
jhkauf,aaaa,3
jhkauf,alex,2
jhkauf,judyvdouglas,1
jim.wright,aaaa,2
jim.wright,luis,1
jim.wright,mike.milinkovich,1
jistrawn,erdillon,4
jistrawn,rcraddoc,1
jjensen,aaaa,1
jjohnstn,akurtako,1
jjohnstn,eclipse.sprigogin,1
jjohnstn,nickboldt,1
jjohnstn,overholt,5
jjohnstn,reckord,2
jkrause,andrew.ross,5
jkrause,nathan,1
jmagnet,erdillon,2
jmagnet,navid.mehregani,2
jmunoz,amuino,1
jo.hiller,aaaa,20
jo.hiller,britta.varwig,7
jo.hiller,cvgaviao,1
jo.hiller,michael.ochmann,2
jo.hiller,rellermeyer,11
jo.hiller,robert.wetzold,1
joakim,aaaa,21
joakim,jesse.mcconnell,2
joakim,matthias.sohn,1
joakim,scott,1
jochen.wiedmann,aaaa,1
joerg,aaaa,7
joerg,emo,1
joerg,thomas,5
joerg.reichert,peter.friese,1
john,aaaa,3
john,roger,1
john,webmaster,1
jonas.helming,dzonekl,1
jonas.helming,lars.vogel,1
jonas.helming,moritz.eysholdt,1
jonas.ruettimann,milesparker,9
jonathan.musset,cedric.brun,1
jonathan.musset,pelder,1
joshua,aaaa,2
jruehlin,aaaa,6
jsetya,jan.sievers,2
jspadea,mheitz,1
judyvdouglas,aaaa,3
judyvdouglas,alex,2
judyvdouglas,jhkauf,1
judyvdouglas,khu,1
juergen.markus.haug,hrr,1
juergen.schumacher,aaaa,3
juergen.schumacher,tmenzel,1
julien,aaaa,1
julien,gunnar,3
justin,aaaa,9
justin,vrubezhny,5
jwang,tcarroll,1
jwoo,eugene.tarassov,3
jwoo,g.watson,4
jwoo,kaloyan.r,2
k.schmidt,andrew.ross,1
kai,aaaa,43
kai,benjamin,4
kai,ian.skerrett,1
kaloyan.r,aaaa,45
kaloyan.r,akurtakov,7
kaloyan.r,alex.panchenko,3
kaloyan.r,ccc,2
kaloyan.r,cdtdoug,3
kaloyan.r,d_a_carver,8
kaloyan.r,hstaudacher,3
kaloyan.r,ian.skerrett,3
kaloyan.r,jwoo,1
kaloyan.r,manderse,1
kaloyan.r,michal.n,1
kaloyan.r,mike.milinkovich,1
kaloyan.r,misc,1
kaloyan.r,mistria,2
kaloyan.r,mknauer,3
kaloyan.r,naci.dai,1
kaloyan.r,sbernard,5
kaloyan.r,vrubezhny,1
kaloyan.r,wayne,3
kaloyan.r,zulus,14
kaloyan.raev,aaaa,9
kaloyan.raev,d_a_carver,1
kaloyan.raev,david_williams,1
kaloyan.raev,hstaudacher,2
kaloyan.raev,lippert,1
kaloyan.raev,mukul.gandhi,2
kaloyan.raev,naci.dai,4
kaloyan.raev,stefan.dimov,1
karl.matthias,denis.roy,1
karsten.thoms,a.demelt,1
karsten.thoms,aaaa,1
karsten.thoms,dieter,1
karsten.thoms,ekke,2
karsten.thoms,sven.efftinge,1
kchong,aaaa,2
kchong,paul.fullbright,1
kdevolder,aaaa,2
keithc,aaaa,4
ken,aaaa,2
ken_walker,Silenio_Quarti,2
kenn.hussey,aaaa,8
kenn.hussey,adolfosbh,3
kenn.hussey,anthonyh,1
kenn.hussey,antoine,1
kenn.hussey,ed,21
kenn.hussey,emo,5
kenn.hussey,hugo.bruneliere,3
kenn.hussey,jbruck,1
kenn.hussey,milesparker,1
kenn.hussey,stephaneberle9,3
kenn.hussey,stepper,1
kenneth.westelinck,aaaa,1
kenneth.westelinck,tom.schindl,8
kevin.grigorenko,aaaa,2
kevin.grigorenko,andrew_johnson,5
kevin.grigorenko,krum.tsvetkov,14
khu,aaaa,2
khu,judyvdouglas,1
khussey,aaaa,29
kilian.matt,steffen.pingel,4
kitlo,aaaa,11
kitlo,denis.roy,9
kitlo,marc-andre.laperle,1
kleung,steffen.pingel,11
konrad_w,fbricon,1
konrad_w,igor,5
konrad_w,mpiggott,2
konstantin.komissarchik,aaaa,8
konstantin.komissarchik,angelo.zerr,2
konstantin.komissarchik,bpayton,10
konstantin.komissarchik,ccc,6
konstantin.komissarchik,chris.guindon,5
konstantin.komissarchik,david_williams,1
konstantin.komissarchik,dennis.huebner,1
konstantin.komissarchik,gorkem.ercan,1
konstantin.komissarchik,ian.skerrett,1
konstantin.komissarchik,manderse,1
konstantin.komissarchik,mistria,1
konstantin.komissarchik,neil.hauge,1
konstantin.komissarchik,reckord,3
kopp.dev,John_Arthorne,6
kopp.dev,aaaa,9
kopp.dev,adrian.mos,7
kopp.dev,bbrodt,4
kopp.dev,bsd,4
kopp.dev,marc.dutoo,1
kopp.dev,mike.milinkovich,5
kopp.dev,snorthov,4
kopp.dev,steffen.pingel,2
kopp.dev,wayne,1
koppdev,adrian.mos,1
koppdev,mistria,1
kpqb38,aaaa,11
kpqb38,cdtdoug,1
kpqb38,wayne,1
kristian.duske,aaaa,2
kristian.duske,milesparker,3
krum.tsvetkov,aaaa,7
krum.tsvetkov,kevin.grigorenko,13
krum.tsvetkov,marc-andre.laperle,1
ksebasti,ebaron,1
ksebasti,overholt,4
kutter,golubev,2
kutter,mistria,2
l.kirchev,aaaa,1
lars.sonchocky-helldorf,alexander.gurov,1
lars.vogel,aaaa,41
lars.vogel,akurtako,2
lars.vogel,briandealwis,1
lars.vogel,carsten.pfeiffer,1
lars.vogel,chris,1
lars.vogel,christian.pontesegger,2
lars.vogel,clayberg,5
lars.vogel,daniel_megert,19
lars.vogel,david.green,3
lars.vogel,dirk.fauth,2
lars.vogel,djo,1
lars.vogel,dschaefer,2
lars.vogel,eclipse.sprigogin,1
lars.vogel,erdal.karaca.de,4
lars.vogel,gunnar,1
lars.vogel,jonas.helming,2
lars.vogel,loskutov,6
lars.vogel,lufimtse,3
lars.vogel,manderse,3
lars.vogel,marc-andre.laperle,1
lars.vogel,markus_keller,4
lars.vogel,matthias.sohn,7
lars.vogel,mikael,3
lars.vogel,mike.milinkovich,5
lars.vogel,mistria,12
lars.vogel,mlippert,1
lars.vogel,pascal,1
lars.vogel,sablin.andrey,1
lars.vogel,scela,1
lars.vogel,sravankumarl,1
lars.vogel,sxenos,4
lars.vogel,szymon.ptaszkiewicz,2
lars.vogel,tjwatson,1
lars.vogel,tom.schindl,4
lars.vogel,wayne,3
lars.vogel,wim.jongman,10
lasher,aaaa,1
laurent.delaigue,christian.halstrick,2
laurent.goubet,aaaa,3
laurent.goubet,cedric.brun,2
laurent.goubet,eclipse,3
laurent.goubet,ed,1
laurent.redor,cedric.brun,1
laurent.redor,golubev,1
lautenbacher,andrei.shakirin,1
lautenbacher,christian.saad,1
lautenbacher,marc.dutoo,3
leberre,tjwatson,2
ledunnel,bfitzpat,1
linuxhippy,ivan,2
linuxhippy,mknauer,2
lippert,aaaa,2
lippert,andrew,1
lippert,kaloyan.raev,1
lippert,naci.dai,1
lj,bfitzpat,1
lmcbout,alvsan09,1
lmcbout,sam.davis,2
lmcbout,tomasz.zarna,1
lorenzo.bettini,aaaa,5
lorenzo.bettini,bbrodt,1
lorenzo.bettini,marc-andre.laperle,1
lorenzo.bettini,marcel.bruch,1
lorenzo.bettini,matthias.sohn,5
lorenzo.bettini,mikael,2
lorenzo.bettini,mistria,9
lorenzo.bettini,moritz.eysholdt,2
lorenzo.bettini,patrick.tasse,1
loskutov,aaaa,10
loskutov,akurtako,3
loskutov,daniel_megert,11
loskutov,denis.roy,1
loskutov,eclipse.sprigogin,2
loskutov,ed,1
loskutov,lars.vogel,8
loskutov,lufimtse,1
loskutov,markus_keller,4
loskutov,matthias.sohn,1
loskutov,pierre-charles.david,1
loskutov,sarika.sinha,2
loskutov,sravankumarl,1
loskutov,stephan.herrmann,3
loskutov,thirumala,1
loskutov,tjwatson,1
loskutov,wim.jongman,1
lothar,akurtako,1
lothar,overholt,4
loulloudes.n,aaaa,4
loulloudes.n,mknauer,4
lufimtse,aaaa,3
lufimtse,akurtako,1
lufimtse,david.green,2
lufimtse,gunnar,2
lufimtse,lars.vogel,2
lufimtse,loskutov,1
lufimtse,markus_keller,1
lufimtse,matthias.sohn,1
lufimtse,sam.davis,4
lufimtse,sxenos,1
lufimtse,tom.schindl,3
luis,aaaa,3
luis,jim.wright,1
luis,mike.milinkovich,11
lzhu,brian.fitzpatrick,2
mail,aaaa,3
mail,hstaudacher,2
malaperle,stepper,1
manderse,John_Arthorne,1
manderse,aaaa,11
manderse,bpayton,2
manderse,christian.campo,1
manderse,daniel_megert,10
manderse,denis.roy,1
manderse,dschaefer,6
manderse,fabiofz,1
manderse,fbricon,2
manderse,gorkem.ercan,5
manderse,gregw,1
manderse,ian.skerrett,1
manderse,igor,1
manderse,kaloyan.r,1
manderse,konstantin.komissarchik,1
manderse,lars.vogel,4
manderse,mike,1
manderse,mike.milinkovich,1
manderse,mistria,16
manderse,scela,2
manderse,st.oehme,2
manderse,tom.schindl,2
manderse,wayne,13
marc-andre.laperle,aaaa,7
marc-andre.laperle,bernd.hufmann,2
marc-andre.laperle,daniel_megert,3
marc-andre.laperle,dschaefer,1
marc-andre.laperle,ilg,5
marc-andre.laperle,kitlo,2
marc-andre.laperle,krum.tsvetkov,1
marc-andre.laperle,lars.vogel,1
marc-andre.laperle,lorenzo.bettini,1
marc-andre.laperle,marc.khouzam,11
marc-andre.laperle,matthew.khouzam,2
marc-andre.laperle,mikael,1
marc-andre.laperle,mistria,1
marc-andre.laperle,mknauer,10
marc-andre.laperle,stepper,1
marc.dumais,marc.khouzam,7
marc.dutoo,aaaa,9
marc.dutoo,adrian.mos,1
marc.dutoo,andrey,1
marc.dutoo,antoine,1
marc.dutoo,bbrodt,2
marc.dutoo,christian.saad,17
marc.dutoo,emo,1
marc.dutoo,janet.campbell,2
marc.dutoo,kopp.dev,1
marc.dutoo,lautenbacher,4
marc.dutoo,mistria,1
marc.dutoo,zsolt.beothy-elo,1
marc.khouzam,aaaa,2
marc.khouzam,david_williams,1
marc.khouzam,denis.roy,3
marc.khouzam,dschaefer,4
