From,To,Weight
bfitzpat,jesper,1
bfitzpat,jgraham,11
bfitzpat,konstantin.komissarchik,1
bfitzpat,ledunnel,63
bfitzpat,lj,10
bfitzpat,neil.hauge,2
bfitzpat,rcernich,1
bfitzpat,sholars,1
bfitzpat,webmaster,1
bfitzpat,xgu,23
bhunt,tjwatson,1
bjiang,aaaa,0
bmacisaa,aaaa,0
bob,aaaa,0
bokowski,Boris_Bokowski,1062
bokowski,Darin_Swanson,1
bokowski,Darin_Wright,12
bokowski,Kevin_McGuire,32
bokowski,Michael_Rennie,1
bokowski,Michael_Valenta,19
bokowski,Mike_Wilson,46
bokowski,Olivier_Thomann,6
bokowski,Silenio_Quarti,9
bokowski,Szymon.Brandys,14
bokowski,aaaa,0
bokowski,aniefer,6
bokowski,anthonyh,7
bokowski,arvera,1
bokowski,bokowski,19
bokowski,briandealwis,1
bokowski,chris,1
bokowski,daniel.megert,1
bokowski,daniel_megert,9
bokowski,david_williams,2
bokowski,dejan,1
bokowski,dgreen99,1
bokowski,djo,26
bokowski,dsp,1
bokowski,eclipse,2
bokowski,eclipse.sprigogin,1
bokowski,emoffatt,84
bokowski,francisu,16
bokowski,jeff,1
bokowski,keithc,1
bokowski,kitlo,3
bokowski,markus_keller,1
bokowski,merks,2
bokowski,nathan,1
bokowski,pwebster,96
bokowski,remy.suen,2
bokowski,slewis,2
bokowski,stephan,1
bokowski,sxenos,7
bokowski,tom.schindl,50
bokowski,wayne,4
bokowski,yves.yang,2
bokowski,zx,2
bork,aaaa,0
bork,tmenzel,1
bpayton,aaaa,0
bpayton,bfitzpat,2
bpayton,brian.fitzpatrick,1
bpayton,david_williams,1
bpayton,hskolwal,1
bpayton,ledunnel,1
brian.vosburgh,aaaa,0
brian.vosburgh,cbridgha,1
brian.vosburgh,neil.hauge,3
britta.varwig,aaaa,0
bruno.do.medeiros,aaaa,0
bsd,aaaa,0
bsd,briandealwis,40
bsd,bsd,3
bsd,daniel_megert,1
bsd,emoffatt,1
bsd,pwebster,1
bsd,tom.schindl,1
c.keimel,c.keimel,2
cameron.bateman,aaaa,0
cameron.bateman,david_williams,1
cameron.bateman,ian.trimble,2
cameron.bateman,kaloyan.raev,1
cameron.bateman,konstantin.komissarchik,1
cameron.bateman,neil.hauge,1
cameron.bateman,nitind,1
cameron.bateman,raghunathan.srinivasan,11
camille.letavernier,aaaa,0
camille.letavernier,ed,1
camille.letavernier,mickael.adam,1
camille.letavernier,serg.boyko2011,2
camille.letavernier,tristan.faure,2
camille.letavernier,vincent.lorenzo,1
camille.letavernier,yves.yang,1
caniszczyk,Boris_Bokowski,9
caniszczyk,Curtis_Windatt,7
caniszczyk,Darin_Swanson,1
caniszczyk,Darin_Wright,30
caniszczyk,Michael.Scharf,1
caniszczyk,Michael_Rennie,6
caniszczyk,Mike_Wilson,1
caniszczyk,Olivier_Thomann,5
caniszczyk,Szymon.Brandys,4
caniszczyk,aaaa,0
caniszczyk,alex.blewitt,1
caniszczyk,amuino,1
caniszczyk,aniefer,23
caniszczyk,anthonyh,2
caniszczyk,benjamin.muskalla,2
caniszczyk,bhunt,1
caniszczyk,brian.fitzpatrick,1
caniszczyk,carsten.pfeiffer,1
caniszczyk,christian.halstrick,7
caniszczyk,d_a_carver,10
caniszczyk,daniel_megert,11
caniszczyk,david_williams,6
caniszczyk,dejan,13
caniszczyk,denis.roy,10
caniszczyk,dgreen99,1
caniszczyk,eclipse,3
caniszczyk,ed,1
caniszczyk,fyaoxy,1
caniszczyk,gnormington,1
caniszczyk,gunnar,4
caniszczyk,hal,1
caniszczyk,hargrave,3
caniszczyk,hheitkoetter,1
caniszczyk,ian.skerrett,4
caniszczyk,irbull,17
caniszczyk,jeff,21
caniszczyk,jesse.mcconnell,1
caniszczyk,jkrause,1
caniszczyk,loskutov,1
caniszczyk,mail,1
caniszczyk,marc.strapetz,1
caniszczyk,markus_keller,4
caniszczyk,matthias.sohn,27
caniszczyk,merks,12
caniszczyk,mike,1
caniszczyk,mike.milinkovich,5
caniszczyk,nathan,2
caniszczyk,nbros,1
caniszczyk,nickboldt,1
caniszczyk,nitind,1
caniszczyk,overholt,5
caniszczyk,pascal,1
caniszczyk,patrick,1
caniszczyk,peter.friese,4
caniszczyk,pnehrer,2
caniszczyk,pwebster,13
caniszczyk,remy.suen,10
caniszczyk,robert.munteanu,1
caniszczyk,ryan,1
caniszczyk,sasa.zivkov,1
caniszczyk,slewis,6
caniszczyk,steffen.pingel,1
caniszczyk,stephan,1
caniszczyk,thomas,2
caniszczyk,tjwatson,27
caniszczyk,tom.schindl,1
caniszczyk,wayne,8
caniszczyk,webmaster,2
caniszczyk,zx,1735
carsten.pfeiffer,carsten.pfeiffer,7
cbridgha,Michael_Valenta,1
cbridgha,aaaa,0
cbridgha,anthonyh,3
cbridgha,arvera,1
cbridgha,cameron.bateman,1
cbridgha,ccc,79
cbridgha,david_williams,9
cbridgha,davidmichaelkarr,1
cbridgha,dgreen99,1
cbridgha,eyuen,1
cbridgha,gercan,2
cbridgha,jeff,1
cbridgha,kaloyan.raev,8
cbridgha,konstantin.komissarchik,1
cbridgha,ledunnel,1
cbridgha,merks,1
cbridgha,naci.dai,57
cbridgha,neil.hauge,1
cbridgha,nitind,4
cbridgha,rsanchez,3
ccc,aaaa,0
ccc,arvera,3
ccc,cbridgha,59
ccc,david_williams,20
ccc,eclipse,1
ccc,gunnar,1
ccc,ian.trimble,1
ccc,jason,1
ccc,kaloyan.raev,49
ccc,kchong,2
ccc,konstantin.komissarchik,7
ccc,me,1
ccc,naci.dai,1
ccc,nitind,11
ccc,paul.fullbright,1
ccc,rsanchez,40
ccc,support,1
cedric.brun,aaaa,0
cedric.brun,etienne.juliot,1
cedric.brun,ian.skerrett,1
cedric.brun,pelder,2
cedric.notot,laurent.goubet,1
cfrost,aaaa,0
cfrost,dmitry,2
cfrost,gnormington,2
cfrost,james,1
cfrost,l.kirchev,1
cfrost,milesg78,4
chanskw,Darin_Wright,169
chanskw,Michael_Rennie,8
chanskw,aaaa,0
chanskw,cdtdoug,1
chanskw,pawel.piech,10
chanskw,pwebster,1
chris,Darin_Swanson,4
chris,Darin_Wright,4
chris,Olivier_Thomann,1
chris,aaaa,0
chris,eclipse,1
chris.guindon,aaaa,0
christian.campo,Stefan.Liebig,3
christian.campo,aaaa,0
christian.campo,david_williams,1
christian.campo,ekke,3
christian.campo,elias,12
christian.campo,gunnar,1
christian.campo,jeff,1
christian.campo,tjwatson,1
christian.halstrick,aaaa,0
christian.halstrick,christian.halstrick,1
christian.halstrick,matthias.sohn,3
christian.saad,aaaa,0
christian.saad,lautenbacher,1
christopher.delahunt,aaaa,0
christopher.delahunt,david.green,1
christopher.delahunt,michael.keith,1
clayberg,aaaa,0
clayberg,clayberg,16
cmordant1,aaaa,0
cole,aaaa,0
d_a_carver,Olivier_Thomann,1
d_a_carver,aaaa,0
d_a_carver,antoine,1
d_a_carver,david_williams,23
d_a_carver,denis.roy,2
d_a_carver,dennis.huebner,1
d_a_carver,eclipse,8
d_a_carver,ed,1
d_a_carver,florian,1
d_a_carver,gabipetrovay,6
d_a_carver,gandhi.mukul,7
d_a_carver,gregw,1
d_a_carver,hmalphettes,2
d_a_carver,info,1
d_a_carver,jesper,53
d_a_carver,jesse.mcconnell,2
d_a_carver,merks,1
d_a_carver,mknauer,1
d_a_carver,mukul.gandhi,10
d_a_carver,nbros,1
d_a_carver,nitind,24
d_a_carver,stepper,1
d_a_carver,thomas,1
d_a_carver,villard,2
d_a_carver,webmaster,8
d_a_carver,yves.yang,1
d_a_carver,zx,4
daniel.stucky,Andreas.Weber,1
daniel.stucky,aaaa,0
daniel.stucky,daniel.stucky,3
daniel_megert,Boris_Bokowski,54
daniel_megert,Curtis_Windatt,12
daniel_megert,Darin_Swanson,8
daniel_megert,Darin_Wright,48
daniel_megert,John_Arthorne,1
daniel_megert,Kevin_McGuire,3
daniel_megert,Michael.Scharf,2
daniel_megert,Michael_Rennie,14
daniel_megert,Michael_Valenta,19
daniel_megert,Mike_Wilson,37
daniel_megert,Olivier_Thomann,68
daniel_megert,Sebastian.Zarnekow,1
daniel_megert,Silenio_Quarti,12
daniel_megert,Szymon.Brandys,28
daniel_megert,Vikas.Chandra,2
daniel_megert,a.demelt,2
daniel_megert,aaaa,0
daniel_megert,andrew,2
daniel_megert,aniefer,3
daniel_megert,arunkumar.thondapu,1
daniel_megert,bob,3
daniel_megert,boris,1
daniel_megert,caniszczyk,2
daniel_megert,carsten.pfeiffer,2
daniel_megert,chanskw,1
daniel_megert,chris,2
daniel_megert,daniel.megert,299
daniel_megert,daniel_megert,17
daniel_megert,darin.eclipse,1
daniel_megert,dave,1
daniel_megert,david_williams,4
daniel_megert,dejan,1
daniel_megert,dirk,1
daniel_megert,djo,1
daniel_megert,dsp,1
daniel_megert,eclipse,334
daniel_megert,eclipse.sprigogin,4
daniel_megert,ed,1
daniel_megert,elharo,1
daniel_megert,email,1
daniel_megert,emoffatt,16
daniel_megert,fabiofz,4
daniel_megert,francisu,13
daniel_megert,g.watson,1
daniel_megert,glongman,1
daniel_megert,gnormington,1
daniel_megert,gunnar,2
daniel_megert,guy.g,1
daniel_megert,ian,3
daniel_megert,igor,1
daniel_megert,igor.burilo,2
daniel_megert,info,2
daniel_megert,irbull,1
daniel_megert,ivan,2
daniel_megert,jarthana,2
daniel_megert,jeff,1
daniel_megert,jgarms,1
daniel_megert,jo.hiller,2
daniel_megert,joakim,1
daniel_megert,karsten.thoms,1
daniel_megert,kitlo,2
daniel_megert,konstantin.komissarchik,1
daniel_megert,leberre,1
daniel_megert,loskutov,2
daniel_megert,mail,1
daniel_megert,marc-andre.laperle,1
daniel_megert,mario,1
daniel_megert,markus_keller,355
daniel_megert,matthias.sohn,4
daniel_megert,mauromol,3
daniel_megert,max.andersen,1
daniel_megert,maxime_daniel,6
daniel_megert,me,1
daniel_megert,merks,2
daniel_megert,michael,1
daniel_megert,milesparker,1
daniel_megert,mirco.dotta,1
daniel_megert,misc,1
daniel_megert,mn,2
daniel_megert,nbros,2
daniel_megert,nitind,4
daniel_megert,overholt,1
daniel_megert,pascal,4
daniel_megert,paul,1
daniel_megert,paul.fullbright,1
daniel_megert,pawel.piech,7
daniel_megert,peter,1
daniel_megert,pwebster,30
daniel_megert,remy.suen,1
daniel_megert,sam.davis,1
daniel_megert,sandipchitale,1
daniel_megert,sarika.sinha,2
daniel_megert,scott,1
daniel_megert,serge,9
daniel_megert,slewis,2
daniel_megert,stephan,2
daniel_megert,stephan.herrmann,1
daniel_megert,stepper,1
daniel_megert,sw,2
daniel_megert,sxenos,9
daniel_megert,szymon.ptaszkiewicz,3
daniel_megert,thomas,2
daniel_megert,tjwatson,9
daniel_megert,tom.schindl,2
daniel_megert,tomasz.zarna,1
daniel_megert,torkildr,1
daniel_megert,wayne,1
daniel_megert,webmaster,4
daniel_megert,wharley,2
daniel_megert,wim.jongman,1
daniel_megert,yjiang,1
daniel_megert,zx,2
darin.eclipse,Boris_Bokowski,11
darin.eclipse,Curtis_Windatt,1
darin.eclipse,Darin_Swanson,932
darin.eclipse,Darin_Wright,2132
darin.eclipse,John_Arthorne,7
darin.eclipse,Kevin_McGuire,6
darin.eclipse,Michael_Rennie,574
darin.eclipse,Michael_Valenta,11
darin.eclipse,Mike_Wilson,19
darin.eclipse,Olivier_Thomann,88
darin.eclipse,Sonia_Dimitrov,3
darin.eclipse,Szymon.Brandys,1
darin.eclipse,aaaa,0
darin.eclipse,aniefer,19
darin.eclipse,bhunt,2
darin.eclipse,bob,4
darin.eclipse,boris,4
darin.eclipse,chanskw,181
darin.eclipse,chris,14
darin.eclipse,christian.georgi,2
darin.eclipse,d_a_carver,1
darin.eclipse,dalexiev,1
darin.eclipse,daniel.megert,14
darin.eclipse,daniel_megert,54
darin.eclipse,david_williams,3
darin.eclipse,dejan,23
darin.eclipse,dgreen99,1
darin.eclipse,digulla,3
darin.eclipse,eclipse,17
darin.eclipse,ed,5
darin.eclipse,elaskavaia.cdt,1
darin.eclipse,emoffatt,2
darin.eclipse,francisu,1
darin.eclipse,g.watson,1
darin.eclipse,gerd,1
darin.eclipse,glongman,1
darin.eclipse,gunnar,1
darin.eclipse,henrik.lindberg,1
darin.eclipse,jeff,1
darin.eclipse,joerg,1
darin.eclipse,lars.sonchocky-helldorf,1
darin.eclipse,laurent.goubet,1
darin.eclipse,mail,1
darin.eclipse,marc.khouzam,1
darin.eclipse,markus_keller,46
darin.eclipse,mary,1
darin.eclipse,max.andersen,1
darin.eclipse,maxime_daniel,2
darin.eclipse,michael,1
darin.eclipse,mike,1
darin.eclipse,nbros,1
darin.eclipse,nitind,1
darin.eclipse,oliver,1
darin.eclipse,pascal,1
darin.eclipse,pawel.piech,28
darin.eclipse,peter,1
darin.eclipse,pwebster,12
darin.eclipse,stephan,1
darin.eclipse,support,1
darin.eclipse,sxenos,5
darin.eclipse,thomas,2
darin.eclipse,tjwatson,16
darin.eclipse,wharley,2
darin.eclipse,zx,12
darius.jockel,aaaa,0
darius.jockel,milesparker,1
david.green,Frank,1
david.green,Olivier_Thomann,1
david.green,aaaa,0
david.green,akurtakov,1
david.green,benjamin.muskalla,6
david.green,caniszczyk,1
david.green,d_a_carver,2
david.green,david.green,4
david.green,denis.roy,1
david.green,dev,2
david.green,dgreen99,51
david.green,eclipse,3
david.green,ian.skerrett,13
david.green,info,1
david.green,irbull,1
david.green,mail,1
david.green,nathan,4
david.green,nbros,1
david.green,peter,2
david.green,peter.friese,2
david.green,robert.elves,5
david.green,sam.davis,1
david.green,shawn.minto,3
david.green,steffen.pingel,55
david.green,thomas,2
david.green,torkildr,1
david.green,zx,5
david.minsky,aaaa,0
david_williams,Boris_Bokowski,1
david_williams,Darin_Swanson,1
david_williams,Mike_Wilson,1
david_williams,Olivier_Thomann,1
david_williams,aaaa,0
david_williams,aniefer,5
david_williams,anthonyh,13
david_williams,arvera,2
david_williams,brian.fitzpatrick,3
david_williams,caniszczyk,6
david_williams,cbridgha,47
david_williams,ccc,31
david_williams,cdamus,1
david_williams,christian.campo,3
david_williams,d_a_carver,16
david_williams,daniel.megert,1
david_williams,daniel_megert,4
david_williams,dcarlson,1
david_williams,dennis.huebner,1
david_williams,emo,2
david_williams,g.watson,1
david_williams,gabipetrovay,2
david_williams,gercan,2
david_williams,gunnar,11
david_williams,hmalphettes,1
david_williams,ian.skerrett,1
david_williams,info,1
david_williams,janet.campbell,1
david_williams,jesper,6
david_williams,jgarms,2
david_williams,jkrause,1
david_williams,kaloyan.raev,10
david_williams,kchong,19
david_williams,kitlo,11
david_williams,konstantin.komissarchik,3
david_williams,laurent.goubet,1
david_williams,ledunnel,1
david_williams,merks,5
david_williams,mickael.istria,1
david_williams,milesparker,2
david_williams,mknauer,21
david_williams,naci.dai,21
david_williams,nathan,2
david_williams,neil.hauge,9
david_williams,nickboldt,1
david_williams,nitind,170
david_williams,oisin.hurley,4
david_williams,oliver.wolf,2
david_williams,pascal,3
david_williams,peter,1
david_williams,petya.sabeva,1
david_williams,raghunathan.srinivasan,9
david_williams,richard.gronback,8
david_williams,robert.wetzold,1
david_williams,ryan.d.brooks,3
david_williams,sharon.corbett,4
david_williams,slewis,2
david_williams,steffen.pingel,3
david_williams,stepper,1
david_williams,tcarroll,13
david_williams,thomas,31
david_williams,tibbitts,1
david_williams,tjwatson,7
david_williams,wayne,2
david_williams,webmaster,29
david_williams,wharley,6
david_williams,xgu,1
david_williams,zx,4
dejan,Darin_Swanson,1
dejan,Darin_Wright,6
dejan,Kevin_McGuire,4
dejan,Michael_Valenta,2
dejan,Mike_Wilson,14
dejan,Olivier_Thomann,1
dejan,Sonia_Dimitrov,1
dejan,Steve_Northover,1
dejan,aaaa,0
dejan,aniefer,4
dejan,david_williams,4
dejan,eclipse,1
dejan,jamsden,1
dejan,merks,1
dejan,tjwatson,1
dejan,webmaster,4
dejan,ymnk,1
denis.roy,Darin_Swanson,1
denis.roy,Kevin_McGuire,1
denis.roy,Michael.Scharf,1
denis.roy,Mike_Wilson,2
denis.roy,Sebastian.Zarnekow,1
denis.roy,aaaa,0
denis.roy,alex.panchenko,1
denis.roy,andrew,2
denis.roy,andrew.ross,1
denis.roy,anne.jacko,9
denis.roy,antoine,4
denis.roy,benoit.langlois,1
denis.roy,carm,1
denis.roy,chris.guindon,9
denis.roy,d_a_carver,1
denis.roy,daniel_megert,4
denis.roy,david_williams,5
denis.roy,davidmichaelkarr,1
denis.roy,digulla,1
denis.roy,djo,1
denis.roy,donald.smith,4
denis.roy,eclipse,2
denis.roy,elias,2
denis.roy,fiedler.mf,1
denis.roy,francisu,1
denis.roy,frederic.jouault,1
denis.roy,gnormington,1
denis.roy,gunnar,2
denis.roy,ian.skerrett,7
denis.roy,janet.campbell,12
denis.roy,karl.matthias,20
denis.roy,kitlo,6
denis.roy,merks,2
denis.roy,mickael.istria,1
denis.roy,mike.milinkovich,9
denis.roy,mtaal,2
denis.roy,nathan,7
denis.roy,nbros,3
denis.roy,nickboldt,3
denis.roy,oliver.wolf,1
denis.roy,overholt,3
denis.roy,paul,1
denis.roy,pclenahan,1
denis.roy,pelder,1
denis.roy,pwebster,2
denis.roy,remy.suen,1
denis.roy,richard.gronback,2
denis.roy,robert.elves,4
denis.roy,rsternberg,2
denis.roy,sharon.corbett,15
denis.roy,simon.eggler,1
denis.roy,slewis,1
denis.roy,spearce,1
denis.roy,steffen.pingel,2
denis.roy,stephan,1
denis.roy,stepper,2
denis.roy,sven.efftinge,2
denis.roy,thanh.ha,2
denis.roy,thomas,1
denis.roy,tibbitts,1
denis.roy,wayne,12
denis.roy,webmaster,35
denis.roy,wim.jongman,1
denis.roy,zx,5
dennis.huebner,Sebastian.Zarnekow,1
dennis.huebner,aaaa,0
dennis.huebner,d_a_carver,1
dennis.huebner,dennis.huebner,1
dennis.huebner,jan.koehnlein,1
dennis.huebner,karsten.thoms,1
dennis.huebner,sven.efftinge,4
dennis.huebner,webmaster,2
dev,aaaa,0
digulla,emo,1
dinko.ivanov,dinko.ivanov,1
djo,Boris_Bokowski,6
djo,Mike_Wilson,1
djo,aaaa,0
djo,emoffatt,1
djo,olibralo,1
djo,peter,1
djo,pwebster,1
djo,scott,1
djo,sxenos,1
djo,tom.schindl,2
donald.smith,aaaa,0
donald.smith,anne.jacko,1
donald.smith,denis.roy,1
donald.smith,donald.smith,10
donald.smith,ian.skerrett,1
donald.smith,janet.campbell,1
donald.smith,wayne,1
douglas.clarke,aaaa,0
douglas.clarke,andrei.ilitchev,9
douglas.clarke,christopher.delahunt,1
douglas.clarke,david.minsky,1
douglas.clarke,eric.gwin,8
douglas.clarke,guy.pelletier,8
douglas.clarke,michael.keith,2
douglas.clarke,neil.hauge,2
dschaefer,John_Duimovich,1
dschaefer,aaaa,0
dschaefer,aniefer,13
dschaefer,cdtdoug,432
dschaefer,dschaefe,35
dschaefer,dschaefer,16
dschaefer,eclipse.sprigogin,6
dschaefer,elaskavaia.cdt,1
dschaefer,eugene.tarassov,1
dschaefer,jjohnstn,1
dschaefer,keithc,1
dschaefer,malaperle,1
dschaefer,marc.khouzam,2
dschaefer,mikhailkhod,4
dschaefer,overholt,1
dschaefer,pawel.piech,2
dschaefer,recoskie,3
dschaefer,tdesous,1
dschaefer,webmaster,1
ebaron,akurtakov,1
ebaron,ebaron,4
ebaron,overholt,2
ebaron,rgrunber,1
eclipse,Boris_Bokowski,109
eclipse,Darin_Swanson,195
eclipse,Darin_Wright,408
eclipse,Frank,185
eclipse,John_Arthorne,3
eclipse,Kevin_McGuire,9
eclipse,Michael.Scharf,251
eclipse,Michael_Rennie,1
eclipse,Michael_Valenta,10
eclipse,Mike_Wilson,18
eclipse,Olivier_Thomann,18
eclipse,Silenio_Quarti,5
eclipse,Steve_Northover,1
eclipse,Szymon.Brandys,20
eclipse,aaaa,0
eclipse,adolfosbh,1
eclipse,alexander.gurov,1
eclipse,aniefer,8
eclipse,bokowski,17
eclipse,boris,1
eclipse,cbridgha,1
eclipse,chanskw,3
eclipse,d_a_carver,2
eclipse,daniel.megert,6
eclipse,daniel_megert,34
eclipse,dave,1
eclipse,david.green,1
eclipse,david_williams,3
eclipse,dejan,103
eclipse,eclipse,252
eclipse,eclipse.sprigogin,1
eclipse,ed,1
eclipse,emoffatt,68
eclipse,florian,2
eclipse,francisu,4
eclipse,g.watson,1
eclipse,hal,1
eclipse,ian,1
eclipse,jason,1
eclipse,jgarms,6
eclipse,jwang,1
eclipse,mail,4
eclipse,markus_keller,19
eclipse,maxime_daniel,1
eclipse,merks,1
eclipse,mn,1
eclipse,pwebster,76
eclipse,robert.elves,9
eclipse,sam.davis,2
eclipse,sharon.corbett,1
eclipse,shawn.minto,3
eclipse,steffen.pingel,28
eclipse,stephan,1
eclipse,sxenos,122
eclipse,thanson,3
eclipse,tjwatson,22
eclipse,tom.schindl,7
eclipse,tomasz.zarna,1
eclipse,webmaster,2
eclipse,wharley,75
eclipse,wli,1
eclipse,zx,1
eclipse.sprigogin,aaaa,0
eclipse.sprigogin,aniefer,1
eclipse.sprigogin,daniel_megert,1
eclipse.sprigogin,dschaefer,2
eclipse.sprigogin,elaskavaia.cdt,3
eclipse.sprigogin,malaperle,1
eclipse.sprigogin,marc.khouzam,1
eclipse.sprigogin,me,1
eclipse.sprigogin,overholt,1
eclipse.sprigogin,thirumala,1
eclipse.sprigogin,tparker,1
eclipse.sprigogin,zeratul976,3
ed,Kenn.Hussey,2
ed,Sebastian.Zarnekow,1
ed,a.demelt,1
ed,aaaa,0
ed,adolfosbh,16
ed,anthonyh,2
ed,cdamus,1
ed,eclipse,1
ed,jbruck,1
ed,jconlon,1
ed,laurent.goubet,2
ed,merks,1
ed,nickboldt,1
ed,richard.gronback,2
ed,webmaster,1
ekke,aaaa,0
ekke,stepper,1
ekke,zx,2
elaskavaia.cdt,aaaa,0
elaskavaia.cdt,cdtdoug,3
elaskavaia.cdt,malaperle,1
elena.nayashkova,aaaa,0
elias,aaaa,0
elias,caniszczyk,1
elias,christian.campo,31
elias,info,1
elias,mknauer,1
elias,webmaster,3
email,aaaa,0
emoffatt,Boris_Bokowski,117
emoffatt,Kevin_McGuire,21
emoffatt,Michael_Valenta,2
emoffatt,Mike_Wilson,24
emoffatt,Silenio_Quarti,1
emoffatt,Szymon.Brandys,11
emoffatt,aaaa,0
emoffatt,aniefer,1
emoffatt,anthonyh,8
emoffatt,chanskw,1
emoffatt,daniel.megert,1
emoffatt,daniel_megert,5
emoffatt,david_williams,1
emoffatt,dejan,2
emoffatt,dennis.huebner,1
emoffatt,eclipse,1
emoffatt,francisu,10
emoffatt,hal,1
emoffatt,irbull,1
emoffatt,kitlo,1
emoffatt,markus_keller,3
emoffatt,pwebster,86
emoffatt,remy.suen,1
emoffatt,sxenos,2
emoffatt,tom.schindl,20
emoffatt,yves.yang,1
emueller,aaaa,0
emueller,edgar.m.mueller,8
emueller,jfaltermeier,2
emueller,planger,1
erdal.karaca.de,aaaa,0
erdal.karaca.de,yves.yang,1
erdillon,aaaa,0
erdillon,andrey,7
erdillon,danijoh2,3
erdillon,dkeysell,5
erdillon,jistrawn,15
erdillon,rcraddoc,19
erdillon,stjerman,1
eric.gwin,aaaa,0
eric.gwin,douglas.clarke,3
eric.gwin,neil.hauge,3
ericc,aaaa,0
ericc,cdtdoug,1
ericc,emo,1
ericc,ericc,21
ericc,kpqb38,1
etienne.juliot,webmaster,1
eugene.tarassov,aaaa,0
eugene.tarassov,eugene.tarassov,101
eyuen,aaaa,0
eyuen,arvera,2
eyuen,cbridgha,1
eyuen,ccc,1
fbricon,aaaa,0
federico.ciccozzi,aaaa,0
florian,aaaa,0
florian,d_a_carver,2
florian,eclipse,5
francisu,Boris_Bokowski,39
francisu,Kevin_McGuire,1
francisu,Michael.Scharf,1
francisu,Michael_Rennie,1
francisu,Mike_Wilson,2
francisu,Szymon.Brandys,3
francisu,aaaa,0
francisu,anthonyh,1
francisu,bfitzpat,4
francisu,cbridgha,1
francisu,chanskw,1
francisu,daniel_megert,7
francisu,dejan,1
francisu,emoffatt,6
francisu,jeff,1
francisu,loskutov,2
francisu,max.andersen,1
francisu,neil.hauge,1
francisu,pwebster,10
francisu,shawn.minto,1
frederic.jouault,aaaa,0
frederic.madiot,aaaa,0
fsteeg,aaaa,0
fsteeg,irbull,2
fsteeg,steeg,37
fwaibel,cfrost,1
fwaibel,jkrause,1
g.watson,aaaa,0
g.watson,c.knobloch,3
g.watson,dwootton,7
g.watson,emo,1
g.watson,recoskie,2
g.watson,sharon.corbett,1
g.watson,tibbitts,11
g.watson,wspear,3
gabipetrovay,aaaa,0
gabipetrovay,d_a_carver,4
gabipetrovay,david_williams,2
gabipetrovay,villard,5
gandhi.mukul,mukul.gandhi,5
give.a.damus,Kenn.Hussey,4
give.a.damus,aaaa,0
give.a.damus,adolfosbh,5
give.a.damus,anthonyh,6
give.a.damus,camille.letavernier,1
give.a.damus,cdamus,327
give.a.damus,david_williams,1
give.a.damus,ed,12
give.a.damus,elaskavaia.cdt,2
give.a.damus,jbruck,5
give.a.damus,kenn.hussey,2
give.a.damus,khussey,9
give.a.damus,laurent.goubet,1
give.a.damus,merks,15
give.a.damus,pelder,1
give.a.damus,tjwatson,1
give.a.damus,zx,1
glongman,aaaa,0
glongman,glongman,6
gm.romanato,gian.maria.romanato,5
gnormington,aaaa,0
gnormington,dmitry,1
gnormington,gnormington,399
gnormington,l.kirchev,2
gnormington,mike.milinkovich,1
gnormington,milesg78,5
gnormington,milesparker,1
gnormington,tjwatson,4
gnormington,wayne,2
golubev,aaaa,0
golubev,borlander,34
golubev,emo,1
golubev,mickael.istria,1
gorkem.ercan,aaaa,0
gorkem.ercan,cameron.bateman,1
gorkem.ercan,fbricon,1
gorkem.ercan,gercan,316
gorkem.ercan,ken_walker,2
gorkem.ercan,kpqb38,2
gorkem.ercan,naci.dai,24
gorkem.ercan,scott,1
gorkem.ercan,walkraft,1
gorkem.ercan,wayne,1
goulwen.lefur,aaaa,0
goulwen.lefur,nathalie.lepine,1
gregw,aaaa,0
gregw,gregw,1
gregw,hmalphettes,5
gregw,info,1
gregw,janb,14
gregw,jeff,1
gregw,jesse.mcconnell,9
gregw,michael,22
gregw,roger,1
gunnar,Boris_Bokowski,1
gunnar,Michael.Scharf,1
gunnar,Michael_Valenta,1
gunnar,Olivier_Thomann,1
gunnar,aaaa,0
gunnar,andreas.mihm,4
gunnar,antoine,1
gunnar,caniszczyk,2
gunnar,daniel_megert,1
gunnar,denis.roy,3
gunnar,djo,1
gunnar,donald.smith,1
gunnar,emo,1
gunnar,hmalphettes,2
gunnar,ian.skerrett,2
gunnar,irbull,4
gunnar,jo.hiller,1
gunnar,markus_keller,1
gunnar,nathan,2
gunnar,njbartlett,1
gunnar,peter.hermsdorf,1
gunnar,stepper,1
gunnar,tjwatson,1
gunnar,wayne,1
gunnar,webmaster,9
gunnar,zx,6
guy.g,aaaa,0
guy.g,michael,2
guy.pelletier,aaaa,0
guy.pelletier,andrei.ilitchev,1
guy.pelletier,douglas.clarke,5
guy.pelletier,mail,1
guy.pelletier,nan.n.li,1
guy.pelletier,neil.hauge,1
hargrave,aaaa,0
hargrave,tjwatson,6
henrik.lindberg,aaaa,0
henrik.lindberg,mpiggott,1
henrik.lindberg,slewis,4
henrik.lindberg,thomas,11
henshin.stj,aaaa,0
hheitkoetter,aaaa,0
hmalphettes,aaaa,0
hmalphettes,antoine,3
hmalphettes,d_a_carver,3
hmalphettes,gnormington,1
hmalphettes,gregw,1
hmalphettes,gunnar,1
hmalphettes,hmalphettes,96
hmalphettes,hstaudacher,3
hmalphettes,igor,1
hmalphettes,janb,1
hmalphettes,jeff,1
hmalphettes,jesse.mcconnell,4
hmalphettes,milesg78,1
